event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotness,num_years_active
9500936,2016-05-26T20:00:00-0400,Courtney Barnett,The Electric Factory,40.65,495.0,43,220.0,Philadelphia,PA,Ticketmaster,30.0,0,3909026,74,3096.0,416.0,47.0,0.528732926408,0.590879,0.728927,7.0
9500940,2016-05-15T19:00:00-0400,The 1975,Mann Center for the Performing Arts,44.59,199.99,54,287.0,Philadelphia,PA,Ticketmaster,35.0,0,66370,63,3924.0,835.0,19.0,0.524438552476,0.626937,0.7675,14.0
9501041,2016-04-08T20:30:00-0400,The Cult,The Electric Factory,70.93,97.0,13,75.0,Philadelphia,PA,Ticketmaster,35.0,0,397363,26,1531.0,309.0,53.0,0.334942437791,0.7013550000000001,0.5623600000000001,33.0
9502334,2016-04-04T20:00:00-0400,Charlie Puth,Theatre of Living Arts,27.26,300.0,70,256.0,Philadelphia,PA,Live Nation,20.0,0,5318433,22,737.0,94.0,2.0,0.659923474227,0.5535359999999999,0.858109,7.0
9505468,2016-03-28T19:30:00-0400,Parachute,Union Transfer,40.68,68.0,10,50.0,Philadelphia,PA,Ticketfly,21.0,0,9315,15,223.0,38.0,3.0,0.393932208011,0.607437,0.557938,10.0
9505632,2016-04-02T20:30:00-0400,Lucius,Union Transfer,33.42,110.0,14,73.0,Philadelphia,PA,Ticketfly,18.0,0,598452,20,1429.0,280.0,8.0,0.443801339216,0.534077,0.560377,5.0
9509188,2016-04-09T19:30:00-0400,Magic Man & The Griswolds,Union Transfer,50.86,41.0,2,10.0,Philadelphia,PA,Ticketfly,20.0,0,699966,27,1060.0,75.0,0.0,0.469976991235,0.500253,0.564706,7.0
9509398,2016-04-22T20:30:00-0400,Houndmouth,Union Transfer,35.54,100.0,11,59.0,Philadelphia,PA,Ticketfly,22.0,0,5183683,40,679.0,208.0,15.0,0.45245394973700004,0.5238109999999999,0.562663,5.0
9509428,2016-11-25T20:00:00-0400,Peter Hook and The Light,Trocadero,54.41,109.0,9,44.0,Philadelphia,PA,Songkick Tickets,32.25,0,4154881,257,1441.0,472.0,2.0,0.34662143281999996,0.503933,0.41870799999999997,40.0
9510165,2016-07-09T20:00:00-0400,Billy Joel,Citizens Bank Park,107.52,5000.0,916,3913.0,Philadelphia,PA,Ticketmaster,49.5,0,296988,118,3748.0,1184.0,93.0,0.324533323874,0.78699,0.663087,51.0
9510995,2016-07-16T19:00:00-0400,Brand New and Modest Mouse,Mann Center for the Performing Arts,123.25,9999.0,129,312.0,Philadelphia,PA,Ticketmaster,34.99,0,352662,125,782.0,68.0,56.0,0.350716532171,0.713554,0.6037,16.0
9511203,2016-03-16T20:30:00-0400,Yung Lean,Union Transfer,40.24,55.86,5,18.0,Philadelphia,PA,Ticketfly,20.0,0,7120994,3,3.0,1.0,6.0,0.524978853002,0.336482,0.548435,6.0
9511657,2016-08-06T20:00:00-0400,Coldplay,Lincoln Financial Field,118.14,26536.0,1475,5858.0,Philadelphia,PA,Ticketmaster,25.5,0,197928,146,20217.0,5192.0,260.0,0.365078185194,0.860209,0.9408110000000001,20.0
9511701,2016-08-14T19:30:00-0400,Shawn Mendes,Mann Center for the Performing Arts,29.63,1470.0,716,2736.0,Philadelphia,PA,Ticketmaster,20.0,0,8008073,154,474.0,92.0,3.0,0.6202850267109999,0.593259,0.8584290000000001,3.0
9511790,2016-04-07T20:30:00-0400,Gogol Bordello,Union Transfer,45.3,76.38,10,44.0,Philadelphia,PA,Ticketfly,25.0,1,474383,25,1950.0,470.0,71.0,0.43807099503799996,0.67709,0.701519,17.0
9511792,2016-04-08T20:30:00-0400,Gogol Bordello,Union Transfer,61.48,84.0,8,36.0,Philadelphia,PA,Ticketfly,25.0,1,474383,26,1950.0,470.0,71.0,0.43807099503799996,0.67709,0.701519,17.0
9512042,2016-05-06T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,64.25,150.0,5,7.0,Philadelphia,PA,Ticketfly,20.0,1,456837,54,171.0,15.0,7.0,0.428337166709,0.536351,0.542692,21.0
9512320,2016-04-17T20:30:00-0400,Geographer with The Crookes,Union Transfer,40.24,57.0,8,36.0,Philadelphia,PA,Ticketfly,15.0,0,2336633,35,720.0,61.0,6.0,0.48730512757100003,0.51074,0.594498,9.0
9512355,2016-05-06T20:00:00-0400,Brian Jonestown Massacre,Union Transfer,38.55,89.0,10,49.0,Philadelphia,PA,Ticketfly,20.0,0,73973,54,999.0,86.0,130.0,0.41623998835299997,0.638522,0.621462,28.0
9513735,2016-04-24T20:30:00-0400,Charles Bradley & His Extraordinaires,Union Transfer,54.41,59.28,8,38.0,Philadelphia,PA,Ticketfly,23.0,0,4755323,42,1910.0,1608.0,29.0,0.436267314011,0.565755,0.578056,51.0
9513798,2016-05-20T21:00:00-0400,The Sword,Union Transfer,38.56,74.0,10,49.0,Philadelphia,PA,Ticketfly,20.0,0,69617,68,521.0,150.0,65.0,0.396134783357,0.609654,0.5631189999999999,13.0
9513912,2016-06-18T19:00:00-0400,Barenaked Ladies,Mann Center for the Performing Arts,62.68,319.51,41,186.0,Philadelphia,PA,Ticketmaster,29.5,0,199498,97,1109.0,203.0,51.0,0.363050516282,0.684891,0.590115,28.0
9516955,2016-04-20T20:00:00-0400,Coleman Hell,The Foundry Philadelphia,47.99,49.95,4,30.0,Philadelphia,PA,Ticketmaster,15.0,0,6850064,38,191.0,15.0,0.0,0.670987489804,0.42450299999999996,0.724879,4.0
9517819,2016-05-07T19:00:00-0400,Half Moon Run,The Foundry Philadelphia,61.44,60.0,4,16.0,Philadelphia,PA,Ticketmaster,15.0,0,3878406,55,574.0,144.0,10.0,0.52720493987,0.5469649999999999,0.678715,6.0
9519230,2016-06-28T19:30:00-0400,Phish,Mann Center for the Performing Arts,93.36,6000.0,363,1089.0,Philadelphia,PA,Ticketmaster,45.0,0,46745,107,5729.0,2931.0,123.0,0.321813001154,0.734903,0.579851,33.0
9519231,2016-06-29T19:30:00-0400,Phish,Mann Center for the Performing Arts,92.77,6000.0,349,1092.0,Philadelphia,PA,Ticketmaster,45.0,0,46745,108,5729.0,2931.0,123.0,0.321813001154,0.734903,0.579851,33.0
9519278,2016-03-24T20:30:00-0400,Baauer,Union Transfer,49.7,41.0,2,10.0,Philadelphia,PA,Ticketfly,20.0,0,5502993,11,3454.0,678.0,0.0,0.536059187867,0.560268,0.704281,4.0
9519794,2016-06-05T13:00:00-0400,Beyoncé,Lincoln Financial Field,72.12,21202.0,2634,10628.0,Philadelphia,PA,Ticketmaster,45.0,0,553938,84,43911.0,10774.0,117.0,0.322562541006,0.848403,0.795543,13.0
9520556,2016-06-04T19:30:00-0400,Wilco,Mann Center for the Performing Arts,58.47,486.68,145,497.0,Philadelphia,PA,Ticketmaster,29.5,0,61494,83,11219.0,2570.0,270.0,0.28841554999,0.797369,0.6061,22.0
9521382,2016-03-18T19:00:00-0400,Screaming Females,First Unitarian Church of Philadelphia ,60.26,122.0,2,3.0,Philadelphia,PA,Brown Paper Tickets,10.0,0,55424,5,1740.0,280.0,48.0,0.40607336233499997,0.5550510000000001,0.5292479999999999,11.0
9521590,2016-05-07T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,83.71,495.0,10,93.0,Philadelphia,PA,Ticketfly,20.0,1,456837,55,171.0,15.0,7.0,0.428337166709,0.536351,0.542692,21.0
9522348,2016-04-09T20:30:00-0400,Big Gigantic,The Electric Factory,51.98,70.68,12,66.0,Philadelphia,PA,Ticketmaster,28.0,0,931223,27,1298.0,703.0,1.0,0.43804973809500003,0.5465409999999999,0.5635760000000001,16.0
9522589,2016-05-22T19:30:00-0400,Apocalyptica,Trocadero,55.59,75.0,10,46.0,Philadelphia,PA,Ticketfly,25.0,0,216253,70,828.0,171.0,24.0,0.373983335606,0.675666,0.59728,23.0
9523516,2016-05-27T20:30:00-0400,BØRNS,The Electric Factory,42.62,200.0,24,144.0,Philadelphia,PA,Ticketmaster,25.0,0,8239708,75,0.0,0.0,2.0,0.662223727977,0.393536,0.691812,6.0
9523586,2016-05-05T20:30:00-0400,The Sonics with The Woggles and  Barrence Whitfield and The Savages,Union Transfer,61.49,50.0,2,12.0,Philadelphia,PA,Ticketfly,25.0,0,62227,53,1961.0,2018.0,16.0,0.33562115166900003,0.678825,0.53923,56.0
9528246,2016-06-17T18:00:00-0400,Jason Isbell and Frank Turner and the Sleeping Souls,River Stage at Great Plaza,77.88,142.8,24,157.0,Philadelphia,PA,Ticketmaster,39.5,0,562649,96,1884.0,493.0,90.0,0.39196682428199997,0.61379,0.56104,15.0
9528383,2016-04-10T20:30:00-0400,The Last Shadow Puppets,Union Transfer,36.51,199.99,46,208.0,Philadelphia,PA,Ticketfly,35.0,0,2332472,28,967.0,145.0,28.0,0.41464071299800004,0.589382,0.570263,9.0
9529393,2016-04-19T20:30:00-0400,Tokyo Police Club,Union Transfer,40.84,99.0,11,52.0,Philadelphia,PA,Ticketfly,20.0,0,42670,37,2080.0,296.0,85.0,0.384755030874,0.631808,0.567803,11.0
9529512,2016-05-02T20:30:00-0400,M. Ward,Union Transfer,43.27,47.0,4,21.0,Philadelphia,PA,Ticketfly,23.0,0,503681,50,3396.0,700.0,133.0,0.365873707191,0.657022,0.56453,17.0
9530242,2016-06-25T20:00:00-0400,Paul Simon,Mann Center for the Performing Arts,74.46,1400.0,323,1014.0,Philadelphia,PA,Ticketmaster,34.5,0,213059,104,5491.0,1509.0,145.0,0.324357142932,0.777169,0.6460100000000001,46.0
9531926,2016-05-14T20:30:00-0400,Zhu,The Electric Factory,64.07,999.0,28,178.0,Philadelphia,PA,Ticketmaster,30.0,0,1183857,62,1959.0,48.0,0.0,0.604552420652,0.559962,0.793894,2.0
9534420,2016-04-13T19:00:00-0400,Man Overboard,First Unitarian Church of Philadelphia ,41.83,99.99,2,8.0,Philadelphia,PA,Ticketfly,12.0,0,829549,31,1015.0,268.0,76.0,0.44528717432899995,0.5448189999999999,0.571397,8.0
9534619,2016-05-10T20:30:00-0400,Black Lips,Union Transfer,50.88,41.9,2,10.0,Philadelphia,PA,Ticketfly,16.0,0,349473,58,4807.0,913.0,111.0,0.37026293699699997,0.645809,0.559944,17.0
9537021,2016-06-22T20:00:00-0400,PUP,PhilaMOCA,34.75,69.0,6,38.0,Philadelphia,PA,Ticketfly,12.0,1,1118551,101,145.0,5.0,13.0,0.454386456787,0.442274,0.5030680000000001,16.0
9537816,2016-05-17T20:30:00-0400,Yeasayer,Union Transfer,49.15,75.0,9,48.0,Philadelphia,PA,Ticketfly,25.0,0,112691,65,5241.0,812.0,61.0,0.39195057098200003,0.609446,0.556979,10.0
9537956,2016-07-13T19:30:00-0400,Bob Dylan,Mann Center for the Performing Arts,80.77,599.0,30,112.0,Philadelphia,PA,Ticketmaster,44.5,0,408511,122,21036.0,6380.0,445.0,0.284092345627,0.8749610000000001,0.777312,57.0
9539321,2016-06-18T20:30:00-0400,Corey Smith,Union Transfer,50.87,57.0,9,42.0,Philadelphia,PA,Ticketfly,20.0,0,457537,97,104.0,48.0,1.0,0.465379715693,0.502866,0.561297,13.0
9539601,2016-08-26T20:00:00-0400,Bonnie Raitt,Mann Center for the Performing Arts,70.15,279.0,9,48.0,Philadelphia,PA,Ticketmaster,35.0,0,135398,166,2254.0,721.0,66.0,0.31606280768,0.7288680000000001,0.562017,45.0
9539667,2016-06-24T20:00:00-0400,Emblem3,Trocadero,89.82,105.0,4,19.0,Philadelphia,PA,Ticketfly,25.0,0,6439724,103,181.0,44.0,0.0,0.47337197024300004,0.49818500000000004,0.567092,9.0
9152782,2016-05-17T20:30:00-0700,The Who,Moda Center at the Rose Quarter,68.17,902.0,58,170.0,Portland,OR,Ticketmaster,39.5,0,69685,65,16207,3483,184,0.2722043204385602,0.837273,0.645903,52
9352311,2016-07-03T20:00:00-0700,Janet Jackson,Moda Center at the Rose Quarter,55.6,500.0,124,371.0,Portland,OR,Ticketmaster,24.95,0,410449,112,6824,4132,59,0.3601373449252699,0.795111,0.752127,43
9425627,2016-08-20T19:00:00-0700,Demi Lovato and Nick Jonas,Moda Center at the Rose Quarter,31.74,2499.0,205,830.0,Portland,OR,Ticketmaster,29.95,0,976211,160,6063,1776,13,0.42707395045850144,0.769929,0.835224,14
9426932,2016-07-19T19:00:00-0700,Twenty One Pilots,Moda Center at the Rose Quarter,85.1,5000.0,133,769.0,Portland,OR,Ticketmaster,35.0,0,3123851,128,852,266,10,0.5725633529624048,0.586834,0.78425,7
9432568,2016-04-03T19:00:00-0700,Ellie Goulding,Moda Center at the Rose Quarter,65.55,302.4,50,214.0,Portland,OR,Ticketmaster,35.0,0,2332047,21,10071,2357,23,0.48269966817297044,0.750632,0.901275,8
9434937,2016-04-17T19:30:00-0700,Bonnie Raitt,Keller Auditorium,159.0,475.0,8,13.0,Portland,OR,Evenue,46.5,0,135398,35,2255,721,66,0.3160628076798648,0.728868,0.562017,45
9439488,2016-10-13T19:30:00-0700,Maroon 5,Moda Center at the Rose Quarter,68.58,7995.0,695,2233.0,Portland,OR,Ticketmaster,30.5,0,181875,214,6949,2105,92,0.38991947795223525,0.8101,0.849666,22
9452592,2016-03-20T20:00:00-0700,Daughter,Wonder Ballroom,43.62,199.99,11,38.0,Portland,OR,Ticketfly,18.0,1,201667,7,4497,397,27,0.484888303177617,0.61957,0.700804,6
9453413,2016-03-26T20:00:00-0400,Lake Street Dive,State Theatre Portland Maine,72.12,169.0,10,28.0,Portland,ME,Ticketmaster,30.0,0,1077331,13,399,175,11,0.5094867319244379,0.50701,0.618196,12
9456682,2016-03-18T21:00:00-0400,Jukebox the Ghost,Port City Music Hall,27.11,45.0,7,30.0,Portland,ME,Ticketmaster,15.0,0,578861,5,893,83,11,0.41372728051255425,0.531711,0.520564,13
9457937,2016-03-22T21:00:00-0700,Phil Cook,Doug Fir Lounge ,69.76,58.14,2,8.0,Portland,OR,Ticketfly,12.0,0,4876678,9,255,56,3,0.39271062075906116,0.370697,0.410257,16
9457939,2016-03-23T21:00:00-0700,Greg Dulli,Doug Fir Lounge ,34.28,89.95,8,26.0,Portland,OR,Ticketfly,22.0,1,458141,10,753,205,9,0.4241148809454919,0.449173,0.474072,29
9457940,2016-03-28T21:00:00-0700,Polica,Doug Fir Lounge ,50.86,69.54,5,32.0,Portland,OR,Ticketfly,20.0,0,4665213,15,1714,349,40,0.5750904634134799,0.445357,0.639432,5
9457941,2016-03-29T21:00:00-0700,Polica,Doug Fir Lounge ,32.0,89.0,5,30.0,Portland,OR,Ticketfly,20.0,0,4665213,16,1714,349,40,0.5750904634134799,0.445357,0.639432,5
9457942,2016-03-30T21:00:00-0700,Field Music,Doug Fir Lounge ,68.58,57.0,2,8.0,Portland,OR,Ticketfly,12.0,0,399137,17,1276,196,82,0.37694532481118087,0.565609,0.499341,12
9457946,2016-04-22T21:00:00-0700,Judah and The Lion,Doug Fir Lounge ,39.08,64.33,6,20.0,Portland,OR,Ticketfly,13.0,0,6008179,40,61,21,2,0.4844621465352863,0.311886,0.506108,5
9459803,2016-04-14T20:00:00-0700,Arlo Guthrie,Revolution Hall Portland,179.49,149.99,1,8.0,Portland,OR,Ticketfly,39.5,1,398453,32,537,154,37,0.4228572215020871,0.529346,0.530184,49
9462423,2016-03-30T21:00:00-0700,Wolfmother,Wonder Ballroom,107.45,91.0,4,13.0,Portland,OR,Ticketfly,25.0,1,192603,17,1986,276,44,0.3565223741851221,0.676873,0.570694,12
9470917,2016-05-19T21:00:00-0700,Nada Surf,Doug Fir Lounge ,89.94,85.0,2,12.0,Portland,OR,Ticketfly,22.0,0,172227,67,1992,228,92,0.39048458103611905,0.678747,0.627284,24
9475465,2016-03-25T19:30:00-0700,Peter Frampton,Revolution Hall Portland,120.48,129.0,5,27.0,Portland,OR,Ticketfly,69.5,0,486144,12,1112,299,72,0.3593422525931816,0.679797,0.578411,50
9477146,2016-04-04T20:00:00-0400,The Mountain Goats,Port City Music Hall,60.32,130.0,4,30.0,Portland,ME,Ticketmaster,20.0,0,488253,22,3642,548,276,0.45567034953047575,0.664594,0.712874,25
9484056,2016-03-20T19:00:00-0400,Mayday Parade,State Theatre Portland Maine,28.85,62.0,8,44.0,Portland,ME,Ticketmaster,25.0,0,59712,7,992,349,14,0.37327594100849004,0.649055,0.567765,9
9485299,2016-05-18T20:00:00-0400,The Milk Carton Kids,State Theatre Portland Maine,44.85,35.89,1,2.0,Portland,ME,Ticketmaster,20.0,0,4186126,66,381,111,15,0.4549994199304496,0.512141,0.556221,5
9485369,2016-05-10T19:30:00-0700,Dream Theater,Arlene Schnitzer Hall,99.26,130.0,13,39.0,Portland,OR,Evenue,27.5,0,8765,58,5628,1208,59,0.3135624170758772,0.802322,0.668145,31
9491372,2016-03-14T21:00:00-0400,Deer Tick,Port City Music Hall,51.33,79.0,4,14.0,Portland,ME,Ticketmaster,18.0,0,591654,1,2714,629,65,0.398425872690144,0.592674,0.550872,12
9491373,2016-03-17T21:00:00-0400,Enter The Haggis,Port City Music Hall,55.36,77.52,3,15.0,Portland,ME,Ticketmaster,20.0,0,546803,4,56,3,2,0.46951403095462946,0.39553,0.490492,21
9491374,2016-03-30T20:00:00-0400,Ezra Furman,Port City Music Hall,47.81,169.0,4,19.0,Portland,ME,Ticketmaster,12.0,0,2355020,17,684,44,12,0.48506769405989525,0.456321,0.547633,10
9491768,2016-04-13T18:30:00-0400,Between the Buried and Me & August Burns Red,State Theatre Portland Maine,54.28,141.0,10,70.0,Portland,ME,Ticketmaster,25.0,0,391106,31,1757,661,50,0.36782788043444864,0.661072,0.571743,16
9500582,2016-03-27T21:00:00-0700,White Denim,Doug Fir Lounge ,40.65,75.0,4,16.0,Portland,OR,Ticketfly,16.0,0,589804,14,2714,436,90,0.4200359893162661,0.539433,0.534639,10
9501270,2016-04-02T19:30:00-0400,Parachute,Port City Music Hall,52.34,74.99,8,45.0,Portland,ME,Ticketmaster,19.0,0,9315,20,223,38,3,0.3939322080113532,0.607437,0.557938,10
9501799,2016-04-25T20:00:00-0700,M83,Roseland Theater,66.86,199.99,22,106.0,Portland,OR,Etix,35.0,0,525418,43,5612,390,135,0.4040795545058942,0.744452,0.743836,15
9501801,2016-04-26T20:00:00-0700,M83,Roseland Theater,61.49,199.99,28,138.0,Portland,OR,Etix,35.0,0,525418,44,5612,390,135,0.4040795545058942,0.744452,0.743836,15
9501813,2016-04-29T20:00:00-0700,Say Anything,Wonder Ballroom,43.79,68.0,10,48.0,Portland,OR,Ticketfly,17.5,0,235557,47,1222,227,57,0.3462206706357281,0.671825,0.548964,16
9501942,2016-06-25T20:00:00-0400,Tommy Emmanuel,State Theatre Portland Maine,201.92,169.0,1,2.0,Portland,ME,Ticketmaster,29.5,0,216176,104,232,18,8,0.41279769689355084,0.596615,0.574393,54
9507334,2016-08-12T18:00:00-0400,Hunter Hayes,Maine State Pier,83.13,181.0,22,101.0,Portland,ME,Ticketmaster,23.75,0,407294,152,1332,1609,10,0.42592791332083507,0.587848,0.584348,16
9507975,2016-04-15T20:00:00-0700,moe. and Chris Robinson Brotherhood,Wonder Ballroom,48.52,67.26,7,38.0,Portland,OR,Ticketfly,32.0,0,183105,33,2077,1222,31,0.37966988991265477,0.641969,0.570294,27
9508248,2016-07-31T20:00:00-0400,Beirut,State Theatre Portland Maine,51.97,67.0,7,42.0,Portland,ME,Ticketmaster,30.0,0,355452,140,1532,126,123,0.39431198056175354,0.707912,0.670898,10
9509205,2016-05-05T20:30:00-0700,Magic Man & The Griswolds,Wonder Ballroom,50.87,41.0,2,12.0,Portland,OR,Ticketfly,20.0,0,699966,53,1060,75,0,0.4699769912353551,0.500253,0.564706,7
9509416,2016-11-04T21:00:00-0700,Peter Hook and The Light,Wonder Ballroom,55.51,109.0,10,46.0,Portland,OR,Ticketfly,23.0,0,4154881,236,1441,472,2,0.3466214328199724,0.503933,0.418708,40
9509741,2016-04-19T19:30:00-0700,Boyce Avenue,Wonder Ballroom,57.95,105.0,12,57.0,Portland,OR,Official artist website,25.0,0,608550,37,228,37,0,0.4280020362602742,0.610056,0.608825,12
9510981,2016-04-09T20:00:00-0400,Waka Flocka Flame,State Theatre Portland Maine,37.96,56.0,8,44.0,Portland,ME,Ticketmaster,20.0,0,2850016,27,4867,1163,20,0.36281707239903405,0.715457,0.627008,7
9511025,2016-07-31T19:00:00-0700,Brand New and Modest Mouse,Moda Center at the Rose Quarter,71.6,5000.0,188,556.0,Portland,OR,Ticketmaster,39.5,0,535518,140,5540,1275,237,0.3179748089304461,0.773091,0.626792,24
9511787,2016-04-02T20:00:00-0400,Gogol Bordello,State Theatre Portland Maine,67.19,62.0,6,30.0,Portland,ME,Ticketmaster,25.0,0,474383,20,1950,470,71,0.43807099503817415,0.67709,0.701519,17
9512363,2016-05-25T20:30:00-0700,Brian Jonestown Massacre,Wonder Ballroom,42.61,89.0,10,50.0,Portland,OR,Ticketfly,20.0,0,73973,73,999,86,130,0.41623998835332304,0.638522,0.621462,28
9512434,2016-04-01T21:00:00-0700,The Joy Formidable,Wonder Ballroom,47.33,54.72,8,38.0,Portland,OR,Ticketfly,18.0,0,1195278,19,2286,500,58,0.4191544927234303,0.562696,0.552757,9
9513666,2016-04-29T21:30:00-0700,Gin Wigmore,Star Theater Portland,54.81,42.0,1,10.0,Portland,OR,Ticketweb,17.0,0,2501116,47,192,34,5,0.5695339478351304,0.520768,0.705092,8
9513916,2016-06-24T18:00:00-0400,Barenaked Ladies,Maine State Pier,68.97,275.4,22,76.0,Portland,ME,Ticketmaster,25.75,0,199498,103,1110,203,51,0.36305051628176294,0.684891,0.590115,28
9514236,2016-04-06T20:00:00-0700,Santigold,Wonder Ballroom,120.5,199.0,9,22.0,Portland,OR,Ticketfly,25.0,1,2385431,24,9078,1313,31,0.38982271897148985,0.663654,0.608805,13
9516583,2016-05-01T21:00:00-0700,Floating Points,Doug Fir Lounge ,83.92,69.0,1,6.0,Portland,OR,Ticketfly,15.0,0,2486306,49,2017,267,12,0.4778907534510492,0.560105,0.627701,9
9516585,2016-04-10T21:00:00-0700,Shook Twins with Mama Doll,Doug Fir Lounge ,95.72,79.0,1,4.0,Portland,OR,Ticketfly,20.0,0,630444,28,79,42,1,0.4761552672289627,0.41082,0.504837,12
9517417,2016-04-12T21:00:00-0400,Kvelertak,Port City Music Hall,58.48,196.0,4,19.0,Portland,ME,Ticketmaster,15.0,0,100819,30,1877,463,72,0.39323519503399934,0.581703,0.534238,12
9517494,2016-03-16T18:30:00-0400,Four Year Strong,Port City Music Hall,33.6,43.32,4,22.0,Portland,ME,Ticketmaster,15.0,0,151113,3,853,295,75,0.3767329596114472,0.654467,0.578608,15
9519236,2016-07-06T19:30:00-0400,Phish,Cross Insurance Arena,144.1,9999.0,123,344.0,Portland,ME,Ticketmaster,61.0,0,46745,115,5729,2931,123,0.3218130011539002,0.734903,0.579851,33
9519284,2016-05-09T21:00:00-0700,Lucius,Wonder Ballroom,44.92,100.0,9,47.0,Portland,OR,Ticketfly,20.0,0,598452,57,1429,280,8,0.4438013392162591,0.534077,0.560377,5
9521453,2016-09-09T20:00:00-0400,Leon Bridges,State Theatre Portland Maine,43.73,199.99,41,211.0,Portland,ME,Ticketmaster,37.5,0,8205063,180,2,0,7,0.4113479036967781,0.087578,0.429727,6
9521580,2016-04-29T20:00:00-0400,SoMo,State Theatre Portland Maine,40.63,75.0,7,37.0,Portland,ME,Ticketmaster,22.0,0,6720604,47,206,6,0,0.4696494266424044,0.501775,0.565554,7
9522179,2016-03-22T19:30:00-0700,Bruce Springsteen and the E Street Band,Moda Center at the Rose Quarter,108.69,9000.0,290,874.0,Portland,OR,Ticketmaster,65.0,0,227030,9,15104,5188,320,0.3351500739096001,0.829326,0.774736,51
9522357,2016-06-25T18:00:00-0400,Josh Turner,Maine State Pier,102.78,169.0,13,42.0,Portland,ME,Ticketmaster,17.75,0,553241,104,479,432,19,0.4173778589992091,0.615103,0.598724,22
9522562,2016-05-09T19:00:00-0400,Lamb of God with Clutch and Corrosion of Conformity,State Theatre Portland Maine,65.68,100.0,10,66.0,Portland,ME,Ticketmaster,39.5,0,127504,57,6090,1941,70,0.34595325534431154,0.795921,0.724114,22
9527397,2016-04-19T20:00:00-0700,Joan Osborne,Aladdin Theater Portland,75.64,70.0,4,19.0,Portland,OR,Ticketfly,32.5,0,118198,37,598,164,66,0.40188281967307377,0.603616,0.56563,27
9527952,2016-04-21T21:00:00-0700,Fat White Family,Doug Fir Lounge ,83.92,69.0,1,4.0,Portland,OR,Ticketfly,13.0,0,4625663,39,438,16,5,0.4367305953404368,0.422643,0.470603,16
9527954,2016-06-07T21:00:00-0700,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6.0,Portland,OR,Ticketfly,10.0,0,1118551,86,145,5,13,0.4543864567872258,0.442274,0.503068,16
9528654,2016-06-03T20:00:00-0700,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144.0,6,21.0,Portland,OR,Ticketfly,25.0,1,625595,82,740,155,0,0.3216275931879802,0.455966,0.362932,14
9529361,2016-05-28T21:00:00-0700,Savages,Wonder Ballroom,52.04,64.0,6,29.0,Portland,OR,Ticketfly,18.5,0,242996,76,13,5,56,0.5766377255391132,0.340308,0.602402,6
9529521,2016-05-06T20:00:00-0400,M. Ward,Port City Music Hall,63.38,54.72,3,18.0,Portland,ME,Official artist website,22.0,0,503681,54,3397,700,133,0.36587370719066864,0.657022,0.56453,17
9531322,2016-07-21T16:30:00-0400,Slightly Stoopid,Maine State Pier,54.42,140.0,13,111.0,Portland,ME,Ticketmaster,33.0,0,430868,130,570,333,12,0.3851883823012393,0.663278,0.601152,21
9531386,2016-05-11T20:00:00-0400,Peter Wolf,Port City Music Hall,76.83,150.0,4,17.0,Portland,ME,Ticketmaster,33.0,0,528289,59,247,69,23,0.4341280813727815,0.393634,0.453525,50
9531547,2016-06-26T18:00:00-0400,Whitesnake,Maine State Pier,59.14,269.5,9,25.0,Portland,ME,Ticketmaster,20.75,0,505217,105,3058,592,36,0.3482583069205712,0.730461,0.621415,38
9531782,2016-08-17T18:00:00-0400,Goo Goo Dolls,Maine State Pier,141.74,300.0,10,35.0,Portland,ME,Ticketmaster,23.75,0,145102,157,1007,224,64,0.34746319361264844,0.72721,0.61564,30
9531915,2016-04-30T19:00:00-0400,Hillsong United,Cross Insurance Arena,72.12,218.19,43,264.0,Portland,ME,Ticketmaster,29.5,0,22090,48,590,255,42,0.4144240658110544,0.637421,0.617564,18
9532250,2016-04-30T21:00:00-0700,Zhu,Roseland Theater,67.08,144.0,34,171.0,Portland,OR,Cascade Tickets,29.5,0,1183857,48,1959,48,0,0.604552420651678,0.559962,0.793894,2
9532367,2016-08-18T18:00:00-0400,The Band Perry,Maine State Pier,86.28,220.5,10,46.0,Portland,ME,Ticketmaster,27.75,0,825630,158,1482,1653,11,0.6098640280524775,0.615139,0.874896,11
9533026,2016-05-12T21:00:00-0700,Yuna,Doug Fir Lounge ,95.72,79.0,1,4.0,Portland,OR,Ticketfly,17.0,0,425237,60,1256,153,5,0.3979918512985334,0.591405,0.549148,8
9534141,2016-04-25T21:00:00-0700,Lapsley,Doug Fir Lounge ,48.52,89.0,7,23.0,Portland,OR,Ticketfly,15.0,0,8068588,43,447,24,1,0.6548093250186046,0.400897,0.684904,3
9534732,2016-05-15T21:00:00-0700,Damien Jurado,Doug Fir Lounge ,95.72,79.0,1,6.0,Portland,OR,Ticketfly,17.0,0,549313,63,2023,233,138,0.4140009851644729,0.613324,0.592118,21
9535325,2016-05-10T21:00:00-0700,Blaqk Audio,Doug Fir Lounge ,67.4,199.99,4,20.0,Portland,OR,Ticketfly,18.0,0,568095,58,145,49,12,0.4436403202631641,0.46574,0.507514,15
